Freq,GD,IL/Gain,Phase,PDL,PMD,Freq,CD
196083.758557133,-13.9424579382219,-0.758451490929765,34863.8227044369,0,0,196083.437928841,146.917368418633
196083.117301598,-13.2078710961288,-0.868052322945008,35057.3827753869,0,0,196082.796675404,148.874202274078
196082.476050258,-12.4635000847584,-1.00203499612269,35250.9445597721,0,0,196082.155426161,148.836886944923
196081.834803112,-11.7193156500338,-1.16419442339049,35444.5080769008,0,0,196081.514181112,146.660318754675
196081.19356016,-10.9860140562604,-1.35851890771189,35638.0733044465,0,0,196080.872940257,142.278164862898
196080.552321402,-10.2746232319459,-1.58910201485071,35831.6401763195,0,0,196080.231703596,135.690682275379
196079.911086838,-9.596169820569,-1.86003002721484,36025.2085820028,0,0,196079.590471129,126.944105490156
196079.269856469,-8.96144929311822,-2.17525697932889,36218.7783670208,0,0,196078.949242857,116.107436548589
196078.628630293,-8.38091211037528,-2.53847772056118,36412.3493341021,0,0,196078.308018778,103.260579821523
196077.987408311,-7.86460921126766,-2.95301660746578,36605.9212446795,0,0,196077.666798893,88.5001532179615
196077.346190523,-7.42210844517786,-3.4217553313184,36799.4938206698,0,0,196077.025583202,71.9639298017
196076.704976929,-7.06228879616936,-3.94712407320023,36993.0667468352,0,0,196076.384371704,53.8673597368188
196076.063767528,-6.79295199748526,-4.53114824774715,37186.6396743422,0,0,196075.743164401,34.5439778789
196075.422562322,-6.62023210809076,-5.17552556655261,37380.2122262918,0,0,196075.101961291,14.4783069983987
196074.781361309,-6.54784057309877,-5.88170136521681,37573.7840059597,0,0,196074.460762375,-5.67303269573358
196074.140164489,-6.57620573657744,-6.65092632599521,37767.3546082902,0,0,196073.819567652,-25.0740832804524
196073.498971864,-6.7015761529797,-7.48428828357909,37960.9236349296,0,0,196073.178377123,-42.70978825312
196072.857783432,-6.9151250942453,-8.38275469769557,38154.4907128689,0,0,196072.537190788,-57.4036869309737
196072.216599193,-7.20214352890017,-9.34723523674268,38348.0555165152,0,0,196071.896008646,-67.8284134286457
196071.575419148,-7.54128559604339,-10.3786410755708,38541.6177929087,0,0,196071.254830698,-72.5215485247929
196070.934243296,-7.90389333866736,-11.4778900417827,38735.1773898176,0,0,196070.613656943,-69.8785668501898
196070.293071638,-8.25328617291831,-12.6458497447287,38928.7342866249,0,0,196069.972487382,-58.1358362749427
196069.651904173,-8.54396535429302,-13.8832012357032,39122.2886282463,0,0,196069.331322013,-35.3170473634634
196069.010740902,-8.72055059111034,-15.1902088770381,39315.8407627931,0,0,196068.690160839,0.751355575715706
196068.369581824,-8.71679381323176,-16.5663414825883,39509.3912833608,0,0,196068.049003857,52.3263523208755
196067.728426939,-8.45516205162738,-18.0095989255033,39702.941072644,0,0,196067.407851069,121.279519233474
196067.087276247,-7.84876445546001,-19.5153503845286,39896.4913445082,0,0,196066.766702474,208.071862416477
196066.446129748,-6.80840514337763,-21.0746139359395,40090.0436674726,0,0,196066.125558072,310.09747564886
196065.804987443,-5.25791776513333,-22.6719339049349,40283.5999430996,0,0,196065.484417863,419.743490792547
196065.163849331,-3.15920031117059,-24.283345039439,40477.1623030731,0,0,196064.843281847,523.034062160735
196064.522715412,-0.544030000366917,-25.8752985239708,40670.7328917744,0,0,196064.202150024,600.227369959629
196063.881585685,2.45710684943123,-27.4055711923133,40864.3135267168,0,0,196063.561022395,629.414405238049
196063.240460152,5.60417887562147,-28.8268706786434,41057.9052790975,0,0,196062.919898958,593.043288365033
196062.599338812,8.56939531744663,-30.0930575823922,41251.508076418,0,0,196062.278779714,485.332969549802
196061.958221664,10.9960601651956,-31.1668052798302,41445.1204675367,0,0,196061.637664663,317.167800625674
196061.31710871,12.581899168324,-32.0266294638454,41638.7396740978,0,0,196060.996553804,115.346180420499
196060.675999948,13.1586300704265,-32.6710666555568,41832.3619700506,0,0,196060.355447139,-84.6204271159081
196060.034895379,12.735527934847,-33.1185900843837,42025.9833091631,0,0,196059.714344666,-249.418477018571
196059.393795002,11.4884355497541,-33.4032375936997,42219.6000181239,0,0,196059.073246386,-357.77023628936
196058.752698819,9.69958436830731,-33.5674001562595,42413.2093462844,0,0,196058.432152299,-404.950710961748
196058.111606828,7.67483081349857,-33.6539664557666,42606.8097274885,0,0,196057.791062404,-400.753595463306
196057.470519029,5.67106283618205,-33.6999003328137,42800.4007289985,0,0,196057.149976702,-362.945165801341
196056.829435423,3.85633700717534,-33.732385927626,42993.982773934,0,0,196056.508895192,-309.838321770224
196056.18835601,2.30714539832422,-33.7676616661457,43187.5567779295,0,0,196055.867817875,-255.117046509497
196055.547280789,1.03156016577674,-33.8119137500715,43381.1238269138,0,0,196055.226744751,-205.987794825319
196054.90620976,0.00162119165014474,-33.8633988959946,43574.6849667405,0,0,196054.585675818,-164.26731213445
196054.265142924,-0.819715369022106,-33.9150988852718,43768.2411123265,0,0,196053.944611078,-128.677661748071
196053.624080281,-1.46310367776246,-33.9574691352068,43961.7930422297,0,0,196053.303550531,-97.0853489573926
196052.983021829,-1.94853042254942,-33.9809538725257,44155.3414330049,0,0,196052.662494176,-67.8194200914618
196052.34196757,-2.28762752300673,-33.9780296236606,44348.8868975159,0,0,196052.021442013,-40.0054975660396
196051.700917503,-2.48765501083693,-33.9446703597262,44542.4300105678,0,0,196051.380394042,-13.2696843681231
196051.059871628,-2.55400343267755,-33.8811656229245,44735.9713214772,0,0,196050.739350263,12.8598592825881
196050.418829946,-2.48970413626461,-33.7922829636896,44929.511362589,0,0,196050.098310677,39.7253604159118
196049.777792455,-2.29107733418505,-33.6867304174248,45123.0506675439,0,0,196049.457275282,70.0802305263494
196049.136759157,-1.9406761815533,-33.5759587610658,45316.589812518,0,0,196048.81624408,107.95005126343
196048.495730051,-1.40092592523615,-33.4724440714015,45510.1294844817,0,0,196048.175217069,157.398182631596
196047.854705136,-0.613935012078173,-33.3876605631694,45703.6705626455,0,0,196047.534194251,220.42550421146
196047.213684414,0.488192508979125,-33.3299930098832,45897.2141795172,0,0,196046.893175624,294.692333048084
